,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,precip_calculated_index,precip_scale_2_calculated_index,precip_scale_3_calculated_index,precip_scale_6_calculated_index,precip_scale_9_calculated_index,precip_scale_12_calculated_index,precip_scale_24_calculated_index
230,230,230,230,230,230,230,2021,April,2021-04,Forbes,Forbes,-33.3853,148.0079,0,0.2895,0.4788,['Highest quality'],0.798828125,99.25,74.4453125,0.40234375,0.1796875,0.296875,-0.42,0.325,,0.87,256.890625,-1.884747179,1.12762374,1.210926545,1.326755923,1.7112835001574729,1.628755602601514,1.1003276919758826
231,231,231,231,231,231,231,2018,October,2018-10,Oxley,Oxley,-34.1985,144.0993,0,0.1257,0.2381,['Highest quality'],0.169921875,170.8359375,13.1640625,0.048828125,0.015625,23.203125,0.24,0.844,,2.76,29.0,0.48217256,-0.090940557,-0.485910542,-0.868923359,-1.4042391353574168,-0.5191511932746787,-0.5583261096677982
232,232,232,232,232,232,232,2018,November,2018-11,Oxley,Oxley,-34.1985,144.0993,0,0.1153,0.1937,['Highest quality'],0.1640625,194.7109375,22.953125,0.078125,0.0234375,26.8984375,0.62,0.623,,2.84,52.0,-0.017354586,0.105493746,-0.228533173,-0.656682677,-1.1968711706417057,-0.5103387211139808,-0.6032795403001211
233,233,233,233,233,233,233,2018,December,2018-12,Oxley,Oxley,-34.1985,144.0993,0,0.2028,0.3646,['Highest quality'],0.169921875,231.3203125,39.6875,0.083984375,0.078125,37.3984375,-0.23,0.379,,1.44,87.5,0.725730286,0.323820872,0.318477295,-0.545017145,-0.7674422476689181,-1.0495489994168457,-0.5768820413290087
234,234,234,234,234,234,234,2019,January,2019-01,Oxley,Oxley,-34.1985,144.0993,0,0.1773,0.2903,['Highest quality'],0.168945313,261.8828125,15.7421875,0.01953125,0.0,7.3984375,0.36,0.452,,2.79,71.6953125,-0.616761391,-0.007273867,-0.086264172,-0.459027,-0.7157984239717654,-1.1965674335781449,-0.6679783776149921
235,235,235,235,235,235,235,2020,December,2020-12,Oxley,Oxley,-34.1985,144.0993,0,0.1626,0.2801,['Highest quality'],0.163085938,237.1015625,27.0390625,0.0546875,0.0078125,16.703125,-1.86,0.1,,2.28,107.703125,-0.18494114,-0.935860064,0.686657814,0.571559997,0.5975739053028531,0.4078935182081347,-0.35349738805456177
236,236,236,236,236,236,236,2021,January,2021-01,Oxley,Oxley,-34.1985,144.0993,0,0.1842,0.3114,['Highest quality'],0.162109375,234.640625,29.6875,0.060546875,0.078125,33.8984375,-1.87,0.116,,1.95,60.703125,0.666480264,0.1778237,-0.341957651,0.788008153,0.3265124886015207,0.5700014369055395,-0.2125435194923114
237,237,237,237,237,237,237,2021,February,2021-02,Oxley,Oxley,-34.1985,144.0993,0,0.1941,0.3249,['Highest quality'],0.146484375,189.9296875,12.3203125,0.01953125,0.0,0.0,-1.84,0.323,,2.19,50.6015625,-1.359737384,-0.252468346,-0.495135634,0.327765258,0.1559492294018032,0.5138918606838796,-0.2969339906833743
238,238,238,238,238,238,238,2021,March,2021-03,Oxley,Oxley,-34.1985,144.0993,0,0.1521,0.2531,['Highest quality'],0.162109375,152.5546875,3.8203125,0.008789063,0.0,8.8984375,-0.55,0.367,,-0.95,42.796875,0.110546516,-0.621628719,-0.27832457,0.111517686,0.1660710578603152,0.221564411133909,-0.2772410159858557
239,239,239,239,239,239,239,2021,April,2021-04,Oxley,Oxley,-34.1985,144.0993,0,0.1786,0.308,['Highest quality'],0.15625,105.7109375,4.6171875,0.014648438,0.0,0.203125,-0.42,0.325,,0.87,9.1015625,-2.263157137,-0.736739908,-1.169952377,-1.073551658,0.1823423382892008,-0.2165858688479552,-0.3412020143172302
240,240,240,240,240,240,240,2018,October,2018-10,Condobolin,Condobolin,-33.089,147.1511,0,0.183,0.3368,['Highest quality'],0.451171875,171.1953125,19.7265625,0.06640625,0.015625,30.203125,0.24,0.844,,2.76,39.8046875,0.450778222,-0.310653174,-0.756050519,-1.328607935,-2.359394949569077,-1.435138355172184,-0.8643100533181164
241,241,241,241,241,241,241,2018,November,2018-11,Condobolin,Condobolin,-33.089,147.1511,0,0.1718,0.2964,['Lower quality'],0.434570313,188.40625,38.3515625,0.075195313,0.0234375,56.3984375,0.62,0.623,,2.84,92.203125,0.649392324,0.589839039,0.145292624,-0.775311448,-1.2604921219524732,-1.244726240697777,-0.669597061726559
242,242,242,242,242,242,242,2018,December,2018-12,Condobolin,Condobolin,-33.089,147.1511,0,0.1729,0.2926,['Highest quality'],0.447265625,243.3515625,39.1640625,0.057617188,0.0078125,11.796875,-0.23,0.379,,1.44,98.3984375,-0.73075009,0.016652381,0.11556655,-0.935642646,-1.1552007039656518,-1.6985608569543476,-0.9169862733753096
243,243,243,243,243,243,243,2019,January,2019-01,Condobolin,Condobolin,-33.089,147.1511,0,0.1687,0.2708,['Highest quality'],0.4453125,274.015625,19.0625,0.020507813,0.0,18.0,0.36,0.452,,2.79,86.1953125,-0.172301939,-0.821904549,-0.255461162,-0.627672705,-1.075575094466914,-1.7742022545081808,-1.0101694105695913
244,244,244,244,244,244,244,2020,December,2020-12,Condobolin,Condobolin,-33.089,147.1511,0,0.2215,0.357,['Highest quality'],0.427734375,230.1640625,49.609375,0.104492188,0.015625,24.703125,-1.86,0.1,,2.28,92.1015625,-0.103759468,-0.291988515,0.016367681,0.710256454,1.0630836965233057,1.2839143031334377,-0.16872458372703145
245,245,245,245,245,245,245,2021,January,2021-01,Condobolin,Condobolin,-33.089,147.1511,0,0.2417,0.3635,['Highest quality'],0.42578125,228.578125,58.484375,0.159179688,3.171875,150.0,-1.87,0.116,,1.95,204.1015625,2.014666745,1.583798831,1.205326626,1.423780778,1.1143816385360217,1.85182220306626,0.35882178273598797
246,246,246,246,246,246,246,2021,February,2021-02,Condobolin,Condobolin,-33.089,147.1511,0,0.2768,0.4152,['Highest quality'],0.393554688,185.5078125,100.4296875,0.453125,1.4609375,76.296875,-1.84,0.323,,2.19,251.0,0.659446387,1.906424907,1.547077368,1.369421356,1.3684154926771297,1.7560804492473716,0.5669412686958543
247,247,247,247,247,247,247,2021,March,2021-03,Condobolin,Condobolin,-33.089,147.1511,0,0.2527,0.3975,['Highest quality'],0.444335938,147.8203125,93.5546875,0.254882813,1.5703125,115.203125,-0.55,0.367,,-0.95,341.5,1.531741316,1.310659914,2.178857138,1.693062896,1.8753049052196804,1.845215464323416,0.9334216280246642
248,248,248,248,248,248,248,2021,April,2021-04,Condobolin,Condobolin,-33.089,147.1511,0,0.2566,0.4334,['Highest quality'],0.435546875,102.2421875,74.1015625,0.203125,0.0390625,0.203125,-0.42,0.325,,0.87,191.703125,-1.840022308,1.063236014,0.970970283,1.51003302,1.7683164147325725,1.463977399199666,1.1812893845415773
249,249,249,249,249,249,249,2018,October,2018-10,Cowra,Cowra,-33.835,148.6925,0,0.2312,0.3818,['Highest quality'],1.80078125,156.8515625,42.90625,0.100585938,0.1171875,44.0,0.24,0.844,,2.76,85.90625,0.281826156,-0.351266306,-0.559155238,-0.969645518,-1.5156067590503888,-0.8355203453911594,-0.8635331640320008
250,250,250,250,250,250,250,2018,November,2018-11,Cowra,Cowra,-33.835,148.6925,0,0.229,0.3545,['Highest quality'],1.712890625,170.8203125,49.2421875,0.084960938,0.078125,65.5,0.62,0.623,,2.84,124.203125,0.351356572,0.302940855,-0.101082493,-0.75082814,-1.1410925471540487,-0.6896869365836823,-0.704849747553113
251,251,251,251,251,251,251,2018,December,2018-12,Cowra,Cowra,-33.835,148.6925,0,0.2133,0.341,['Highest quality'],1.74609375,223.765625,70.2890625,0.116210938,0.34375,47.8984375,-0.23,0.379,,1.44,157.3984375,0.055308084,0.153535861,0.156422541,-0.600524969,-0.7592027371026644,-1.245258035726155,-0.746425024035958
252,252,252,252,252,252,252,2019,January,2019-01,Cowra,Cowra,-33.835,148.6925,0,0.2453,0.3438,['Highest quality'],1.72265625,248.328125,67.7421875,0.096679688,0.1328125,62.796875,0.36,0.452,,2.79,176.1953125,0.786163104,0.35913236,0.345452198,-0.069994235,-0.4390203715877592,-0.9264157253282554,-0.6205132818502677
253,253,253,253,253,253,253,2020,December,2020-12,Cowra,Cowra,-33.835,148.6925,0,0.2719,0.4121,['Highest quality'],1.829101563,205.2421875,64.1640625,0.291015625,0.21875,37.203125,-1.86,0.1,,2.28,181.5,-0.225926041,-0.339489364,0.408480254,0.665872118,1.0585974288537117,0.9581811119434008,-0.22720282927445024
254,254,254,254,254,254,254,2021,January,2021-01,Cowra,Cowra,-33.835,148.6925,0,0.3025,0.4316,['Highest quality'],1.732421875,206.671875,63.6171875,0.248046875,0.1796875,53.703125,-1.87,0.116,,1.95,134.203125,0.570571236,0.00936568,-0.129446117,0.506098025,0.655807073180927,0.9358138129999624,-0.2815961789300266
255,255,255,255,255,255,255,2021,February,2021-02,Cowra,Cowra,-33.835,148.6925,0,0.2806,0.4086,['Highest quality'],1.516601563,169.0859375,84.1953125,0.375,0.5546875,85.296875,-1.84,0.323,,2.19,176.203125,0.687107943,0.776205723,0.314886117,0.528459183,0.7548317997562304,1.233581571874141,-0.05615066302616861
256,256,256,256,256,256,256,2021,March,2021-03,Cowra,Cowra,-33.835,148.6925,0,0.2922,0.4794,['Highest quality'],1.662109375,128.3359375,64.3203125,0.373046875,2.1015625,140.296875,-0.55,0.367,,-0.95,279.296875,1.452272381,1.238993059,1.443974929,1.103084454,1.148798179287723,1.4340822712019252,0.20125493673843425
257,257,257,257,257,257,257,2021,April,2021-04,Cowra,Cowra,-33.835,148.6925,0,0.3076,0.4895,['Highest quality'],1.673828125,93.8828125,68.5390625,0.401367188,0.3046875,0.703125,-0.42,0.325,,0.87,226.296875,-1.784414037,0.916020224,0.922639971,0.622031115,1.0067422764283014,1.1158526227076746,0.3079726416214705
258,258,258,258,258,258,258,2018,October,2018-10,Blayney,Blayney,-33.5333,149.25,0,0.4848,0.7158,['Highest quality'],2.02734375,136.625,56.515625,0.184570313,0.8984375,40.3984375,0.24,0.844,,2.76,137.0,-0.081154672,-0.149739763,-0.277079843,-0.748055764,-1.3309089850289288,-1.148547260031719,-1.5381972899732141
259,259,259,259,259,259,259,2018,November,2018-11,Blayney,Blayney,-33.5333,149.25,0,0.3904,0.6204,['Lower quality'],1.92578125,152.3984375,64.5625,0.17578125,1.546875,108.703125,0.62,0.623,,2.84,198.5,0.792025407,0.516954646,0.338982646,-0.290131786,-0.6945420316298353,-0.6639534648886631,-1.1582092375967505
260,260,260,260,260,260,260,2018,December,2018-12,Blayney,Blayney,-33.5333,149.25,0,0.3818,0.5935,['Highest quality'],1.969726563,203.84375,115.84375,0.2265625,1.453125,66.3984375,-0.23,0.379,,1.44,215.5,0.105073277,0.543115688,0.381346748,-0.214344853,-0.3831172527746074,-0.8213535580073139,-1.261474292839923
261,261,261,261,261,261,261,2019,January,2019-01,Blayney,Blayney,-33.5333,149.25,0,0.3617,0.5742,['Highest quality'],1.94140625,217.9296875,93.46875,0.125976563,1.2265625,89.203125,0.36,0.452,,2.79,264.3046875,0.770659338,0.463309228,0.666396352,0.253445113,-0.1441536860743929,-0.6235291476258957,-0.9986344376838937
262,262,262,262,262,262,262,2019,September,2019-09,Blayney,Blayney,-33.5333,149.25,1,0.4022,0.6147,['Lower quality'],1.657226563,101.484375,48.5546875,0.163085938,0.90625,50.5,0.99,0.999,,0.81,110.90625,-0.059614056,-0.597550426,-0.908177999,-1.007644756,-0.7204041678771379,-0.394894486554869,-0.9506659085971284
263,263,263,263,263,263,263,2019,October,2019-10,Blayney,Blayney,-33.5333,149.25,1,0.4083,0.6011,['Highest quality'],1.68359375,149.609375,48.8046875,0.08203125,0.5703125,15.8984375,0.66,1.123,,-1.97,100.1015625,-1.264633606,-0.654437788,-0.832072753,-0.856888368,-1.095610661165245,-0.5188240841208276,-1.0470574796879129
264,264,264,264,264,264,264,2019,November,2019-11,Blayney,Blayney,-33.5333,149.25,1,0.3179,0.4382,['Highest quality'],1.600585938,182.0,31.984375,0.047851563,0.671875,33.5,1.07,0.958,,-4.42,99.8984375,-0.724719006,-1.089333785,-0.883868884,-1.169417585,-1.0731055392220508,-0.8896620950845369,-1.0765668979001266
265,265,265,265,265,265,265,2019,December,2019-12,Blayney,Blayney,-33.5333,149.25,1,0.2238,0.3305,['Highest quality'],1.625976563,218.609375,30.1015625,0.04296875,0.5390625,14.296875,0.73,0.312,,-1.78,63.6953125,-1.936606274,-1.545697812,-1.703145696,-1.473954854,-1.4559337031901038,-1.2547248885605735,-1.4722950010055795
266,266,266,266,266,266,266,2020,January,2020-01,Blayney,Blayney,-33.5333,149.25,1,0.2131,0.3071,['Highest quality'],1.598632813,216.4765625,35.1875,0.076171875,0.8046875,57.296875,0.2,0.238,,0.57,105.09375,0.013430415,-1.139118103,-1.180188855,-1.269625134,-1.2067745053163477,-1.386688715037547,-1.4153240061203662
267,267,267,267,267,267,267,2020,February,2020-02,Blayney,Blayney,-33.5333,149.25,1,0.3214,0.517,['Lower quality'],1.487304688,150.5703125,67.65625,0.208984375,1.0859375,86.1015625,0.3,0.134,,-0.36,157.6953125,0.539457268,0.29329849,-0.774703149,-1.170650969,-1.3582030238838052,-1.2523140903233054,-1.2570908394945914
268,268,268,268,268,268,268,2020,March,2020-03,Blayney,Blayney,-33.5333,149.25,1,0.4022,0.6043,['Highest quality'],1.586914063,115.7890625,70.4609375,0.243164063,1.21875,102.5,0.52,0.119,,2.05,245.8984375,0.790515999,0.763136528,0.671803966,-0.70334526,-0.904452214509102,-1.008895756810232,-0.8924297552348094
269,269,269,269,269,269,269,2020,April,2020-04,Blayney,Blayney,-33.5333,149.25,1,0.4755,0.6793,['Highest quality'],1.54296875,74.46875,50.09375,0.427734375,1.859375,125.0,0.48,0.064,,-1.72,313.6015625,1.801998661,1.596185961,1.499593138,0.518989576,-0.0995019397823901,-0.2804227007727193,-0.48348393987623395
270,270,270,270,270,270,270,2020,May,2020-05,Blayney,Blayney,-33.5333,149.25,1,0.4424,0.6294,['Decreasing quality (0010)'],1.666992188,51.5,36.5390625,0.630859375,2.59375,71.1015625,-0.42,0.378,,1.03,298.6015625,1.116186278,1.865756259,1.662650574,1.091928101,0.3462668865965139,-0.2179027347525112,-0.36106202003627336
271,271,271,271,271,271,271,2020,June,2020-06,Blayney,Blayney,-33.5333,149.25,1,0.4675,0.6621,['Lower quality'],1.719726563,37.46875,29.796875,0.612304688,1.53125,57.296875,-0.02,0.568,,1.18,253.3984375,0.111807022,0.654401713,1.658308538,1.518979543,0.4172071530332925,-0.1309808166271699,-0.3273971400507093
272,272,272,272,272,272,272,2018,October,2018-10,Carcoar,Carcoar,-33.6142,149.1383,0,0.4296,0.6564,['Highest quality'],2.75,139.578125,54.53125,0.204101563,2.625,46.3984375,0.24,0.844,,2.76,140.4921875,0.05487523,-0.234202079,-0.34124467,-0.720021535,-1.3298864173408185,-1.141483569319516,-1.452741062449607
273,273,273,273,273,273,273,2018,November,2018-11,Carcoar,Carcoar,-33.6142,149.1383,0,0.3819,0.6168,['Lower quality'],2.596679688,154.8125,60.4453125,0.217773438,3.6484375,102.3984375,0.62,0.623,,2.84,189.59375,0.685981183,0.47416387,0.220156244,-0.410403523,-0.7882508576607625,-0.6761429492923768,-1.1193315248815168
274,274,274,274,274,274,274,2018,December,2018-12,Carcoar,Carcoar,-33.6142,149.1383,0,0.3196,0.5266,['Highest quality'],2.646484375,202.921875,106.5078125,0.283203125,3.625,71.0,-0.23,0.379,,1.44,219.796875,0.228916168,0.526109325,0.398800197,-0.293017048,-0.4011429281598404,-0.8855059110228996,-1.2191392761598614
275,275,275,275,275,275,275,2019,January,2019-01,Carcoar,Carcoar,-33.6142,149.1383,0,0.2994,0.4868,['Highest quality'],2.599609375,224.6953125,104.046875,0.176757813,3.2109375,86.1015625,0.36,0.452,,2.79,259.5,0.776208237,0.538824418,0.654147708,0.207108679,-0.1564464883309434,-0.6572628636602564,-1.00315772265521
276,276,276,276,276,276,276,2019,September,2019-09,Carcoar,Carcoar,-33.6142,149.1383,1,0.3891,0.6472,['Lower quality'],2.168945313,103.2890625,47.9296875,0.186523438,2.2734375,44.3984375,0.99,0.999,,0.81,117.3046875,-0.250624178,-0.662097147,-0.991150085,-1.046932196,-0.7089633619835461,-0.3867274745268913,-0.9222415797159607
277,277,277,277,277,277,277,2019,October,2019-10,Carcoar,Carcoar,-33.6142,149.1383,1,0.3486,0.5761,['Highest quality'],2.189453125,150.78125,48.046875,0.10546875,1.6875,14.8984375,0.66,1.123,,-1.97,102.0,-1.411567867,-0.869893031,-0.922584657,-0.94212608,-1.108025383023567,-0.5502648660043403,-1.0583130996381496
278,278,278,278,278,278,278,2019,November,2019-11,Carcoar,Carcoar,-33.6142,149.1383,1,0.2805,0.4197,['Highest quality'],2.0703125,183.625,40.4765625,0.071289063,2.15625,45.203125,1.07,0.958,,-4.42,104.5,-0.420757705,-0.91386162,-0.849827086,-1.146087912,-1.0016966288896405,-0.811924984507844,-1.0233079602938635
279,279,279,279,279,279,279,2019,December,2019-12,Carcoar,Carcoar,-33.6142,149.1383,1,0.2274,0.3597,['Highest quality'],2.09765625,224.328125,40.9453125,0.063476563,1.7265625,17.796875,0.73,0.312,,-1.78,77.8984375,-1.720330763,-1.22834348,-1.494253378,-1.422855239,-1.4140080291702914,-1.1829075523710624,-1.450199639708183
280,280,280,280,280,280,280,2020,January,2020-01,Carcoar,Carcoar,-33.6142,149.1383,1,0.2285,0.3444,['Highest quality'],2.051757813,221.0703125,32.5859375,0.059570313,2.0078125,46.0,0.2,0.238,,0.57,109.0,-0.209890014,-1.232345953,-1.095264584,-1.261100954,-1.227467698869047,-1.3750879527557052,-1.4231064669847429
281,281,281,281,281,281,281,2020,February,2020-02,Carcoar,Carcoar,-33.6142,149.1383,1,0.2676,0.4714,['Lower quality'],1.912109375,152.9921875,65.65625,0.252929688,3.546875,106.6015625,0.3,0.134,,-0.36,170.3984375,0.828677856,0.465582467,-0.481515107,-0.956894854,-1.237957238738743,-1.1082145567807504,-1.2023070772922289
282,282,282,282,282,282,282,2020,March,2020-03,Carcoar,Carcoar,-33.6142,149.1383,1,0.3713,0.5788,['Highest quality'],2.055664063,119.8359375,73.5078125,0.265625,2.671875,92.3984375,0.52,0.119,,2.05,245.0,0.682474111,0.861959656,0.689199096,-0.538828448,-0.831577824566995,-0.946809129267458,-0.8400720590347067
283,283,283,283,283,283,283,2020,April,2020-04,Carcoar,Carcoar,-33.6142,149.1383,1,0.451,0.6797,['Highest quality'],2.008789063,76.1015625,50.3828125,0.430664063,3.8046875,137.796875,0.48,0.064,,-1.72,336.796875,1.882715279,1.62263433,1.654407076,0.725247691,0.0518974335636478,-0.1809339733880384,-0.38449287659200104
284,284,284,284,284,284,284,2020,May,2020-05,Carcoar,Carcoar,-33.6142,149.1383,1,0.491,0.6957,['Decreasing quality (0010)'],2.23828125,52.46875,36.1796875,0.639648438,4.46875,79.296875,-0.42,0.378,,1.03,309.4921875,1.158753,1.939023143,1.748277671,1.235776802,0.5151989286108318,-0.0894304333014493,-0.2906947132055798
285,285,285,285,285,285,285,2020,June,2020-06,Carcoar,Carcoar,-33.6142,149.1383,1,0.4727,0.6898,['Lower quality'],2.419921875,38.5234375,29.3046875,0.62890625,2.9296875,70.296875,-0.02,0.568,,1.18,287.390625,0.205086435,0.745831914,1.749922597,1.686108086,0.6804600447800169,0.0538600863987623,-0.2281723233080833
286,286,286,286,286,286,286,2018,October,2018-10,Canowindra,Canowindra,-33.5667,148.6667,0,0.2717,0.4496,['Highest quality'],1.387695313,160.8984375,35.21875,0.064453125,0.046875,39.296875,0.24,0.844,,2.76,81.703125,0.235632221,-0.340760787,-0.507536361,-1.215962704,-1.9637645719500847,-1.194375316080022,-1.059344816517364
287,287,287,287,287,287,287,2018,November,2018-11,Canowindra,Canowindra,-33.5667,148.6667,0,0.2227,0.3787,['Highest quality'],1.323242188,173.734375,42.421875,0.086914063,0.1171875,80.8984375,0.62,0.623,,2.84,136.3984375,0.696463724,0.554821096,0.16963364,-0.678220257,-1.190597600045169,-0.8477704753068084,-0.8010019880389097
288,288,288,288,288,288,288,2018,December,2018-12,Canowindra,Canowindra,-33.5667,148.6667,0,0.2785,0.4602,['Highest quality'],1.360351563,227.34375,79.203125,0.1328125,0.171875,42.6015625,-0.23,0.379,,1.44,162.796875,-0.073743465,0.330527522,0.290745587,-0.459034898,-0.7676184664467917,-1.3259647605654523,-0.8904432499867497
289,289,289,289,289,289,289,2019,January,2019-01,Canowindra,Canowindra,-33.5667,148.6667,0,0.3306,0.4675,['Highest quality'],1.345703125,252.5625,62.9609375,0.0859375,0.0703125,62.1015625,0.36,0.452,,2.79,185.6015625,0.640512517,0.165128205,0.403840127,0.005638639,-0.497518788531732,-1.0857825282123603,-0.787617528794898
290,290,290,290,290,290,290,2019,September,2019-09,Canowindra,Canowindra,-33.5667,148.6667,1,0.2732,0.4435,['Highest quality'],1.159179688,117.1796875,24.5625,0.036132813,0.0078125,18.796875,0.99,0.999,,0.81,54.8984375,-0.625209461,-1.053893154,-1.329262159,-1.436657895,-1.0524312034280474,-0.7365980635936366,-1.2345425527312672
291,291,291,291,291,291,291,2019,October,2019-10,Canowindra,Canowindra,-33.5667,148.6667,1,0.225,0.3723,['Highest quality'],1.177734375,166.609375,14.734375,0.016601563,0.0,8.8984375,0.66,1.123,,-1.97,47.09375,-1.540478677,-1.213928726,-1.30459462,-1.337339839,-1.499967085802263,-0.9176580338650528,-1.4066946663280122
292,292,292,292,292,292,292,2019,November,2019-11,Canowindra,Canowindra,-33.5667,148.6667,1,0.2262,0.3429,['Lower quality'],1.122070313,201.0546875,17.4296875,0.03515625,0.0234375,17.703125,1.07,0.958,,-4.42,45.3984375,-0.916200513,-1.397642701,-1.381477805,-1.577385472,-1.4694984960862292,-1.2709744234285163,-1.4683410444749558
