,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Year,Month,Year_Month,Geographic Location,Location_x,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,geom,address,postal_code_Country,postal_code,countyname,lganame,Location_y,CDI,comment,CDI_0,CDI_01,CDI_012,CDI_0123,CDI_01234
45649,464,464,464,2021,January,2021-01,Dubbo,Dubbo,-32.2569,148.6011,0,0.3216,0.4495,['Highest quality'],2.81640625,226.296875,85.6640625,0.420898438,7.0234375,50.6015625,-1.87,0.116,,1.95,166.703125,"-32.2569,148.6011","Macquarie Street, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia","2830, Australia",2830,LINCOLN,DUBBO REGIONAL,Dubbo,5,,0,0,0,0,0
45709,465,465,465,2021,February,2021-02,Dubbo,Dubbo,-32.2569,148.6011,0,0.3387,0.5375,['Highest quality'],2.543945313,177.3046875,74.125,0.426757813,6.578125,109.703125,-1.84,0.323,,2.19,260.3046875,"-32.2569,148.6011","Macquarie Street, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia","2830, Australia",2830,LINCOLN,DUBBO REGIONAL,Dubbo,5,,0,0,0,0,0
45769,466,466,466,2021,March,2021-03,Dubbo,Dubbo,-32.2569,148.6011,0,0.3542,0.5821,['Highest quality'],2.861328125,144.6484375,63.1484375,0.461914063,30.1015625,152.703125,-0.55,0.367,,-0.95,313.0078125,"-32.2569,148.6011","Macquarie Street, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia","2830, Australia",2830,LINCOLN,DUBBO REGIONAL,Dubbo,5,,0,0,0,0,0
45829,467,467,467,2021,April,2021-04,Dubbo,Dubbo,-32.2569,148.6011,0,0.3978,0.6306,['Highest quality'],2.932617188,105.578125,60.625,0.4609375,0.6015625,4.296875,-0.42,0.325,,0.87,266.703125,"-32.2569,148.6011","Macquarie Street, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia","2830, Australia",2830,LINCOLN,DUBBO REGIONAL,Dubbo,5,,0,0,0,0,0
45909,468,468,468,2018,October,2018-10,Mudgee,Mudgee,-32.5904,149.5887,0,0.3959,0.5841,['Highest quality'],1.98046875,151.328125,58.5625,0.169921875,0.375,56.8984375,0.24,0.844,,2.76,135.296875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,3,,0,0,0,1,1
46016,469,469,469,2018,November,2018-11,Mudgee,Mudgee,-32.5904,149.5887,0,0.3351,0.4555,['Highest quality'],1.880859375,175.234375,59.4453125,0.131835938,0.3359375,59.796875,0.62,0.623,,2.84,153.296875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,3,,0,0,0,1,1
46123,470,470,470,2018,December,2018-12,Mudgee,Mudgee,-32.5904,149.5887,0,0.3315,0.481,['Highest quality'],1.912109375,223.65625,87.3046875,0.154296875,0.4140625,66.3984375,-0.23,0.379,,1.44,183.09375,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,3,,0,0,0,1,1
46230,471,471,471,2019,January,2019-01,Mudgee,Mudgee,-32.5904,149.5887,0,0.3363,0.4755,['Highest quality'],1.883789063,237.4140625,70.6328125,0.104492188,0.3359375,80.3984375,0.36,0.452,,2.79,206.59375,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,3,,0,0,0,1,1
46337,472,472,472,2019,February,2019-02,Mudgee,Mudgee,-32.5904,149.5887,0,0.3333,0.4983,['Highest quality'],1.677734375,185.0078125,49.6796875,0.091796875,0.125,17.5,1.58,0.496,,-1.87,164.296875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,2,,0,0,1,1,1
46444,473,473,473,2019,March,2019-03,Mudgee,Mudgee,-32.5904,149.5887,0,0.2714,0.4208,['Highest quality'],1.827148438,147.4921875,27.3671875,0.11328125,0.671875,112.6015625,0.92,0.325,,1.47,210.5,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,2,,0,0,1,1,1
46551,474,474,474,2020,November,2020-11,Mudgee,Mudgee,-32.5904,149.5887,0,0.3582,0.5261,['Highest quality'],2.408203125,191.859375,86.6875,0.453125,1.6484375,46,-1.19,0.143,,1.14,190.296875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
46658,475,475,475,2020,December,2020-12,Mudgee,Mudgee,-32.5904,149.5887,0,0.3587,0.4897,['Highest quality'],2.413085938,189.9140625,65.734375,0.426757813,4.484375,110.796875,-1.86,0.1,,2.28,239.796875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
46765,476,476,476,2021,January,2021-01,Mudgee,Mudgee,-32.5904,149.5887,0,0.3698,0.5232,['Decreasing quality (0010)'],2.391601563,198.625,82.3984375,0.43359375,3.8046875,23.296875,-1.87,0.116,,1.95,180.09375,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
46872,477,477,477,2021,February,2021-02,Mudgee,Mudgee,-32.5904,149.5887,0,0.3528,0.5185,['Highest quality'],2.091796875,160.2890625,72.1015625,0.486328125,7.65625,113.203125,-1.84,0.323,,2.19,247.296875,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
46979,478,478,478,2021,March,2021-03,Mudgee,Mudgee,-32.5904,149.5887,0,0.3777,0.5782,['Lower quality'],2.3203125,132.140625,69.9921875,0.5078125,34.6875,149.6015625,-0.55,0.367,,-0.95,286.1015625,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
47086,479,479,479,2021,April,2021-04,Mudgee,Mudgee,-32.5904,149.5887,0,0.3644,0.5848,['Highest quality'],2.340820313,100.453125,64.703125,0.473632813,1.6328125,3.296875,-0.42,0.325,,0.87,266.1015625,"-32.5904,149.5887","5, Church Street, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia","2850, Australia",2850,WELLINGTON,MID-WESTERN REGIONAL,Mudgee,5,,0,0,0,0,0
47165,480,480,480,2018,October,2018-10,Gulgong,Gulgong,-32.3625,149.5321,0,0.311,0.5044,['Highest quality'],1.114257813,155.40625,57.6484375,0.096679688,0.2421875,58.703125,0.24,0.844,,2.76,133.0078125,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,3,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,1,1
47203,481,481,481,2018,November,2018-11,Gulgong,Gulgong,-32.3625,149.5321,0,0.2954,0.4346,['Highest quality'],1.068359375,179.2265625,49.3828125,0.073242188,0.203125,55.703125,0.62,0.623,,2.84,151.0078125,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,1,Parishname: Guntawang AND countyname:Phillip (Corrected),0,1,1,1,1
47241,482,482,482,2018,December,2018-12,Gulgong,Gulgong,-32.3625,149.5321,0,0.2706,0.4276,['Highest quality'],1.094726563,226.34375,75.09375,0.141601563,0.4453125,72.1015625,-0.23,0.379,,1.44,186.5078125,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,3,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,1,1
47279,483,483,483,2019,January,2019-01,Gulgong,Gulgong,-32.3625,149.5321,0,0.2319,0.3937,['Highest quality'],1.086914063,239.7734375,70.7109375,0.107421875,0.2265625,86.796875,0.36,0.452,,2.79,214.6015625,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,3,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,1,1
47317,484,484,484,2019,February,2019-02,Gulgong,Gulgong,-32.3625,149.5321,0,0.2383,0.3763,['Highest quality'],0.974609375,187.5859375,47.5625,0.088867188,0.0390625,8.796875,1.58,0.496,,-1.87,167.6953125,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,1,Parishname: Guntawang AND countyname:Phillip (Corrected),0,1,1,1,1
47355,485,485,485,2019,March,2019-03,Gulgong,Gulgong,-32.3625,149.5321,0,0.2408,0.3679,['Highest quality'],1.069335938,152.171875,23.0859375,0.083984375,0.3203125,98.8984375,0.92,0.325,,1.47,194.4921875,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,3,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,1,1
47393,486,486,486,2020,November,2020-11,Gulgong,Gulgong,-32.3625,149.5321,0,0.3169,0.524,['Highest quality'],1.286132813,195.71875,96.1015625,0.387695313,3.34375,31.796875,-1.19,0.143,,1.14,191.6953125,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
47431,487,487,487,2020,December,2020-12,Gulgong,Gulgong,-32.3625,149.5321,0,0.2889,0.5072,['Lower quality'],1.298828125,195.609375,74.7734375,0.357421875,2.8828125,132.703125,-1.86,0.1,,2.28,267.296875,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
47469,488,488,488,2021,January,2021-01,Gulgong,Gulgong,-32.3625,149.5321,0,0.3488,0.5479,['Lower quality'],1.294921875,200.140625,102.609375,0.403320313,7.3671875,41.3984375,-1.87,0.116,,1.95,205.8984375,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
47507,489,489,489,2021,February,2021-02,Gulgong,Gulgong,-32.3625,149.5321,0,0.34,0.5559,['Highest quality'],1.161132813,163.625,90.859375,0.419921875,0.8125,108.703125,-1.84,0.323,,2.19,282.8046875,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
47545,490,490,490,2021,March,2021-03,Gulgong,Gulgong,-32.3625,149.5321,0,0.3606,0.5772,['Lower quality'],1.28125,133.7109375,69.9375,0.415039063,17.1171875,144.3984375,-0.55,0.367,,-0.95,294.5,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
47583,491,491,491,2021,April,2021-04,Gulgong,Gulgong,-32.3625,149.5321,0,0.3571,0.5382,['Highest quality'],1.256835938,100.328125,71.828125,0.408203125,0.7109375,2.703125,-0.42,0.325,,0.87,255.8046875,"-32.3625,149.5321","Ten dollar town motel, Medley Street, Gulgong, Mid-Western Regional Council, New South Wales, 2852, Australia","2852, Australia",2852,PHILLIP,MID-WESTERN REGIONAL,Gulgong,5,Parishname: Guntawang AND countyname:Phillip (Corrected),0,0,0,0,0
49217,520,520,520,2018,October,2018-10,Tamworth,Tamworth,-31.083,150.917,0,0.2961,0.4467,['Lower quality'],0.89453125,166.4453125,44.140625,0.120117188,0.0390625,53.8984375,0.24,0.844,,2.76,113.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49288,521,521,521,2018,November,2018-11,Tamworth,Tamworth,-31.083,150.917,0,0.2572,0.3824,['Lower quality'],0.858398438,190.4921875,47.3828125,0.149414063,0.3046875,82.8984375,0.62,0.623,,2.84,168.6953125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49359,522,522,522,2018,December,2018-12,Tamworth,Tamworth,-31.083,150.917,0,0.3516,0.5015,['Highest quality'],0.8828125,232.5390625,83.46875,0.228515625,0.078125,57.1015625,-0.23,0.379,,1.44,193.8984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49430,523,523,523,2019,January,2019-01,Tamworth,Tamworth,-31.083,150.917,0,0.2306,0.3778,['Highest quality'],0.875976563,242.2734375,65.3828125,0.103515625,0.015625,38.296875,0.36,0.452,,2.79,178.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49501,524,524,524,2019,August,2019-08,Tamworth,Tamworth,-31.083,150.917,1,0.3087,0.5064,['Lower quality'],0.821289063,89.9453125,17.828125,0.0859375,0,4.8984375,0.22,0.548,,-2.04,44.9921875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,1,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,1,1,1,1
49572,525,525,525,2019,September,2019-09,Tamworth,Tamworth,-31.083,150.917,1,0.2436,0.3877,['Highest quality'],0.786132813,129.234375,16.4765625,0.033203125,0,2.796875,0.99,0.999,,0.81,25.9921875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,1,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,1,1,1,1
49643,526,526,526,2019,October,2019-10,Tamworth,Tamworth,-31.083,150.917,1,0.2077,0.3195,['Highest quality'],0.803710938,177.5078125,10.0546875,0.015625,0,8.203125,0.66,1.123,,-1.97,15.8984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49714,527,527,527,2019,November,2019-11,Tamworth,Tamworth,-31.083,150.917,1,0.1948,0.3277,['Highest quality'],0.770507813,212.7109375,22.265625,0.061523438,0.03125,37.796875,1.07,0.958,,-4.42,48.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49785,528,528,528,2019,December,2019-12,Tamworth,Tamworth,-31.083,150.917,1,0.1749,0.2721,['Highest quality'],0.7890625,249.0390625,25.6640625,0.043945313,0,7.203125,0.73,0.312,,-1.78,53.203125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49856,529,529,529,2020,January,2020-01,Tamworth,Tamworth,-31.083,150.917,1,0.1959,0.2938,['Highest quality'],0.78125,237.046875,33.9921875,0.109375,0.171875,104.796875,0.2,0.238,,0.57,149.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,0,Close to the border of this one but parishname: Calala and countyname: Parry (same),1,1,1,1,1
49927,530,530,530,2020,February,2020-02,Tamworth,Tamworth,-31.083,150.917,1,0.6302,0.7386,['Highest quality'],0.755859375,157.8046875,61.25,0.612304688,0.9140625,190,0.3,0.134,,-0.36,302,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,3,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,0,1,1
49998,531,531,531,2020,March,2020-03,Tamworth,Tamworth,-31.083,150.917,1,0.5425,0.6934,['Highest quality'],0.89453125,136.34375,70.8828125,0.694335938,1.484375,69.296875,0.52,0.119,,2.05,364.09375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,3,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,0,1,1
50069,532,532,532,2020,April,2020-04,Tamworth,Tamworth,-31.083,150.917,1,0.4965,0.6339,['Highest quality'],0.924804688,98.25,56.796875,0.65234375,16.296875,49.1015625,0.48,0.064,,-1.72,308.3984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,3,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,0,1,1
50140,533,533,533,2020,May,2020-05,Tamworth,Tamworth,-31.083,150.917,1,0.3925,0.6025,['Lower quality'],1,70.15625,40.5546875,0.577148438,0.109375,45.3984375,-0.42,0.378,,1.03,163.796875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,2,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,1,1,1
50211,534,534,534,2020,June,2020-06,Tamworth,Tamworth,-31.083,150.917,1,0.3348,0.5464,['Lower quality'],0.99609375,54.390625,33.046875,0.518554688,0.09375,34.703125,-0.02,0.568,,1.18,129.203125,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,2,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,1,1,1
50282,535,535,535,2020,July,2020-07,Tamworth,Tamworth,-31.083,150.917,1,0.3017,0.4798,['Lower quality'],1.052734375,57.3984375,36.1640625,0.473632813,3.0859375,51.296875,-0.44,0.417,,-0.97,131.3984375,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,2,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,1,1,1
50353,536,536,536,2020,August,2020-08,Tamworth,Tamworth,-31.083,150.917,1,0.3054,0.5137,['Lower quality'],1.077148438,80.1328125,47.265625,0.5,5.7421875,35.296875,-1.28,-0.07,,-2.2,121.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,4,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,0,0,1
50424,537,537,537,2021,April,2021-04,Tamworth,Tamworth,-31.083,150.917,0,0.3923,0.5583,['Highest quality'],1.014648438,103.4453125,65.8828125,0.54296875,0.8828125,28.296875,-0.42,0.325,,0.87,314.296875,"-31.083,150.917","Jewry Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia","2340, Australia",2340,INGLIS,TAMWORTH REGIONAL,Tamworth,5,Close to the border of this one but parishname: Calala and countyname: Parry (same),0,0,0,0,0
50500,538,538,538,2019,August,2019-08,Moree,Moree,-29.4635,149.8417,1,0.2051,0.3331,['Highest quality'],0.33203125,103.1875,6.4921875,0.016601563,0,0.296875,0.22,0.548,,-2.04,21.1953125,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia","2400, Australia",2400,COURALLIE,MOREE PLAINS,Moree,0,,1,1,1,1,1
50624,539,539,539,2019,September,2019-09,Moree,Moree,-29.4635,149.8417,1,0.2111,0.3176,['Highest quality'],0.319335938,145.296875,1.71875,0.001953125,0,0.1015625,0.99,0.999,,0.81,9.296875,"-29.4635,149.8417","ANZ, 84, Balo Street, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia","2400, Australia",2400,COURALLIE,MOREE PLAINS,Moree,0,,1,1,1,1,1
